doi_norm;inst_short_oa;inst_full_oa;institution_ror;affiliation_name;affiliation_identifier;affiliation_identifier_scheme;affiliation_scheme_uri;oa_full_norm;oa_short_norm;dc_aff_norm;manual_match
10.6084/m9.figshare.c.5923208.v1;CEITEC MU;Central European Institute of Technology – Masaryk University;https://ror.org/009nz6031;Central European Institute of Technology – Masaryk University;;;;centraleuropean institute of technology – masaryk university;ceitecmu;centraleuropean institute of technology – masaryk university;""
10.6084/m9.figshare.c.5927467.v1;MU;Masaryk University;https://ror.org/02j46qs45;Masaryk University;;;;masarykuniversity;mu;masarykuniversity;""
10.6084/m9.figshare.c.5927467.v1;MU;Masaryk University;https://ror.org/02j46qs45;Masaryk University;;;;masarykuniversity;mu;masarykuniversity;""
10.6084/m9.figshare.c.5927467.v1;MU;Masaryk University;https://ror.org/02j46qs45;Masaryk University;;;;masarykuniversity;mu;masarykuniversity;""
10.6084/m9.figshare.c.5927467.v1;MU;Masaryk University;https://ror.org/02j46qs45;Masaryk University;;;;masarykuniversity;mu;masarykuniversity;""
10.6084/m9.figshare.c.5927467.v1;MU;Masaryk University;https://ror.org/02j46qs45;Masaryk University;;;;masarykuniversity;mu;masarykuniversity;""
10.6084/m9.figshare.c.5927467.v1;MU;Masaryk University;https://ror.org/02j46qs45;Masaryk University;;;;masarykuniversity;mu;masarykuniversity;""
10.6084/m9.figshare.c.5927529.v1;FNKV;Fakultní nemocnice Královské Vinohrady;https://ror.org/04sg4ka71;Fakultní nemocnice Královské Vinohrady;;;;fakultninemocnice kralovske vinohrady;fnkv;fakultninemocnice kralovske vinohrady;""
10.6084/m9.figshare.c.5928121.v1;ÚBO AV ČR;Institute of Vertebrate Biology;https://ror.org/05bcgdd94;Institute of Vertebrate Biology;;;;instituteof vertebrate biology;uboav cr;instituteof vertebrate biology;""
10.6084/m9.figshare.c.5928121.v1;MU;Masaryk University;https://ror.org/02j46qs45;Masaryk University;;;;masarykuniversity;mu;masarykuniversity;""
10.6084/m9.figshare.c.5931041.v1;CULS;Czech University of Life Sciences Prague;https://ror.org/0415vcw02;Czech University of Life Sciences Prague;;;;czechuniversity of life sciences prague;culs;czechuniversity of life sciences prague;""
10.6084/m9.figshare.c.5931041.v1;CULS;Czech University of Life Sciences Prague;https://ror.org/0415vcw02;Czech University of Life Sciences Prague;;;;czechuniversity of life sciences prague;culs;czechuniversity of life sciences prague;""
10.6084/m9.figshare.c.5937438.v1;Charles University;Charles University;https://ror.org/024d6js02;Charles University;;;;charlesuniversity;charlesuniversity;charlesuniversity;""
10.6084/m9.figshare.c.5937438.v1;Charles University;Charles University;https://ror.org/024d6js02;Charles University;;;;charlesuniversity;charlesuniversity;charlesuniversity;""
10.6084/m9.figshare.c.5942931.v1;MU;Masaryk University;https://ror.org/02j46qs45;Masaryk University;;;;masarykuniversity;mu;masarykuniversity;""
10.6084/m9.figshare.c.5944552.v1;ČVUT;Czech Technical University in Prague;https://ror.org/03kqpb082;Czech Technical University in Prague;;;;czechtechnical university in prague;cvut;czechtechnical university in prague;""
10.6084/m9.figshare.c.5944552.v1;ČVUT;Czech Technical University in Prague;https://ror.org/03kqpb082;Czech Technical University in Prague;;;;czechtechnical university in prague;cvut;czechtechnical university in prague;""
10.6084/m9.figshare.c.5949334.v1;Charles University;Charles University;https://ror.org/024d6js02;Charles University;;;;charlesuniversity;charlesuniversity;charlesuniversity;""
10.6084/m9.figshare.c.5951844.v1;Charles University;Charles University;https://ror.org/024d6js02;Charles University;;;;charlesuniversity;charlesuniversity;charlesuniversity;""
10.6084/m9.figshare.c.5953852.v1;Charles University;Charles University;https://ror.org/024d6js02;Charles University;;;;charlesuniversity;charlesuniversity;charlesuniversity;""
10.6084/m9.figshare.c.5953852.v1;Charles University;Charles University;https://ror.org/024d6js02;Charles University;;;;charlesuniversity;charlesuniversity;charlesuniversity;""
10.6084/m9.figshare.c.5968594.v1;CULS;Czech University of Life Sciences Prague;https://ror.org/0415vcw02;Czech University of Life Sciences Prague;;;;czechuniversity of life sciences prague;culs;czechuniversity of life sciences prague;""
10.6084/m9.figshare.c.5976006.v1;Charles University;Charles University;https://ror.org/024d6js02;Charles University;;;;charlesuniversity;charlesuniversity;charlesuniversity;""
10.6084/m9.figshare.c.5976006.v1;Charles University;Charles University;https://ror.org/024d6js02;Charles University;;;;charlesuniversity;charlesuniversity;charlesuniversity;""
10.6084/m9.figshare.c.5976006.v1;Charles University;Charles University;https://ror.org/024d6js02;Charles University;;;;charlesuniversity;charlesuniversity;charlesuniversity;""
10.6084/m9.figshare.c.5980339.v1;MU;Masaryk University;https://ror.org/02j46qs45;Masaryk University;;;;masarykuniversity;mu;masarykuniversity;""
10.6084/m9.figshare.c.5980339.v1;MU;Masaryk University;https://ror.org/02j46qs45;Masaryk University;;;;masarykuniversity;mu;masarykuniversity;""
10.6084/m9.figshare.c.5992256.v1;MU;Masaryk University;https://ror.org/02j46qs45;Masaryk University;;;;masarykuniversity;mu;masarykuniversity;""
10.6084/m9.figshare.c.5992256.v1;MU;Masaryk University;https://ror.org/02j46qs45;Masaryk University;;;;masarykuniversity;mu;masarykuniversity;""
10.6084/m9.figshare.c.5992256.v1;MU;Masaryk University;https://ror.org/02j46qs45;Masaryk University;;;;masarykuniversity;mu;masarykuniversity;""
10.6084/m9.figshare.c.5992256.v1;MU;Masaryk University;https://ror.org/02j46qs45;Masaryk University;;;;masarykuniversity;mu;masarykuniversity;""
10.6084/m9.figshare.c.5992256.v1;MU;Masaryk University;https://ror.org/02j46qs45;Masaryk University;;;;masarykuniversity;mu;masarykuniversity;""
10.6084/m9.figshare.c.5993888.v1;Charles University;Charles University;https://ror.org/024d6js02;Charles University;;;;charlesuniversity;charlesuniversity;charlesuniversity;""
10.6084/m9.figshare.c.5993888.v1;Charles University;Charles University;https://ror.org/024d6js02;Charles University;;;;charlesuniversity;charlesuniversity;charlesuniversity;""
10.6084/m9.figshare.c.5995626.v1;University Hospital Brno;University Hospital Brno;https://ror.org/00qq1fp34;University Hospital Brno;;;;universityhospital brno;universityhospital brno;universityhospital brno;""
10.6084/m9.figshare.c.5995626.v1;University Hospital Brno;University Hospital Brno;https://ror.org/00qq1fp34;University Hospital Brno;;;;universityhospital brno;universityhospital brno;universityhospital brno;""
10.6084/m9.figshare.c.5999649.v1;Charles University;Charles University;https://ror.org/024d6js02;Charles University;;;;charlesuniversity;charlesuniversity;charlesuniversity;""
10.6084/m9.figshare.c.6001864.v1;Charles University;Charles University;https://ror.org/024d6js02;Charles University;;;;charlesuniversity;charlesuniversity;charlesuniversity;""
10.6084/m9.figshare.c.6004052.v1;Charles University;Charles University;https://ror.org/024d6js02;Charles University;;;;charlesuniversity;charlesuniversity;charlesuniversity;""
10.6084/m9.figshare.c.6004076.v1;Fakultní Nemocnice Plzeň;Fakultní Nemocnice Plzeň;https://ror.org/02c1tfz23;Fakultní Nemocnice Plzeň;;;;fakultninemocnice plzen;fakultninemocnice plzen;fakultninemocnice plzen;""
10.6084/m9.figshare.c.6007721.v1;Charles University;Charles University;https://ror.org/024d6js02;Charles University;;;;charlesuniversity;charlesuniversity;charlesuniversity;""
10.6084/m9.figshare.c.6018486.v1;Charles University;Charles University;https://ror.org/024d6js02;Charles University;;;;charlesuniversity;charlesuniversity;charlesuniversity;""
10.6084/m9.figshare.c.6018486.v1;Charles University;Charles University;https://ror.org/024d6js02;Charles University;;;;charlesuniversity;charlesuniversity;charlesuniversity;""
10.6084/m9.figshare.c.6018486.v1;MU;Masaryk University;https://ror.org/02j46qs45;Masaryk University;;;;masarykuniversity;mu;masarykuniversity;""
10.6084/m9.figshare.c.6018502.v1;CULS;Czech University of Life Sciences Prague;https://ror.org/0415vcw02;Czech University of Life Sciences Prague;;;;czechuniversity of life sciences prague;culs;czechuniversity of life sciences prague;""
10.6084/m9.figshare.c.6018502.v1;CULS;Czech University of Life Sciences Prague;https://ror.org/0415vcw02;Czech University of Life Sciences Prague;;;;czechuniversity of life sciences prague;culs;czechuniversity of life sciences prague;""
10.6084/m9.figshare.c.6018502.v1;CULS;Czech University of Life Sciences Prague;https://ror.org/0415vcw02;Czech University of Life Sciences Prague;;;;czechuniversity of life sciences prague;culs;czechuniversity of life sciences prague;""
10.6084/m9.figshare.c.6018502.v1;CULS;Czech University of Life Sciences Prague;https://ror.org/0415vcw02;Czech University of Life Sciences Prague;;;;czechuniversity of life sciences prague;culs;czechuniversity of life sciences prague;""
10.6084/m9.figshare.c.6023718.v1;MU;Masaryk University;https://ror.org/02j46qs45;Masaryk University;;;;masarykuniversity;mu;masarykuniversity;""
10.6084/m9.figshare.c.6023718.v1;MU;Masaryk University;https://ror.org/02j46qs45;Masaryk University;;;;masarykuniversity;mu;masarykuniversity;""
10.6084/m9.figshare.c.6023718.v1;MU;Masaryk University;https://ror.org/02j46qs45;Masaryk University;;;;masarykuniversity;mu;masarykuniversity;""
10.6084/m9.figshare.c.6031756.v1;JČU;University of South Bohemia in České Budějovice;https://ror.org/033n3pw66;University of South Bohemia in České Budějovice;;;;universityof south bohemia in ceske budejovice;jcu;universityof south bohemia in ceske budejovice;""
10.6084/m9.figshare.c.6031756.v1;JČU;University of South Bohemia in České Budějovice;https://ror.org/033n3pw66;University of South Bohemia in České Budějovice;;;;universityof south bohemia in ceske budejovice;jcu;universityof south bohemia in ceske budejovice;""
10.6084/m9.figshare.c.6033685.v1;CULS;Czech University of Life Sciences Prague;https://ror.org/0415vcw02;Czech University of Life Sciences Prague;;;;czechuniversity of life sciences prague;culs;czechuniversity of life sciences prague;""
10.6084/m9.figshare.c.6037203.v1;MU;Masaryk University;https://ror.org/02j46qs45;Masaryk University;;;;masarykuniversity;mu;masarykuniversity;""
10.6084/m9.figshare.c.6037203.v1;MU;Masaryk University;https://ror.org/02j46qs45;Masaryk University;;;;masarykuniversity;mu;masarykuniversity;""
10.6084/m9.figshare.c.6037946.v1;IEB;Institute of Experimental Botany;https://ror.org/057br4398;Institute of Experimental Botany;;;;instituteof experimental botany;ieb;instituteof experimental botany;""
10.6084/m9.figshare.c.6037946.v1;IEB;Institute of Experimental Botany;https://ror.org/057br4398;Institute of Experimental Botany;;;;instituteof experimental botany;ieb;instituteof experimental botany;""
10.6084/m9.figshare.c.6037946.v1;IEB;Institute of Experimental Botany;https://ror.org/057br4398;Institute of Experimental Botany;;;;instituteof experimental botany;ieb;instituteof experimental botany;""
10.6084/m9.figshare.c.6037946.v1;IEB;Institute of Experimental Botany;https://ror.org/057br4398;Institute of Experimental Botany;;;;instituteof experimental botany;ieb;instituteof experimental botany;""
10.6084/m9.figshare.c.6037946.v1;IEB;Institute of Experimental Botany;https://ror.org/057br4398;Institute of Experimental Botany;;;;instituteof experimental botany;ieb;instituteof experimental botany;""
10.6084/m9.figshare.c.6037946.v1;IEB;Institute of Experimental Botany;https://ror.org/057br4398;Institute of Experimental Botany;;;;instituteof experimental botany;ieb;instituteof experimental botany;""
10.6084/m9.figshare.c.6037946.v1;IEB;Institute of Experimental Botany;https://ror.org/057br4398;Institute of Experimental Botany;;;;instituteof experimental botany;ieb;instituteof experimental botany;""
10.6084/m9.figshare.c.6037946.v1;IEB;Institute of Experimental Botany;https://ror.org/057br4398;Institute of Experimental Botany;;;;instituteof experimental botany;ieb;instituteof experimental botany;""
10.6084/m9.figshare.c.6037946.v1;Palacký University, Olomouc;Palacký University, Olomouc;https://ror.org/04qxnmv42;Palacký University, Olomouc;;;;palackyuniversity, olomouc;palackyuniversity, olomouc;palackyuniversity, olomouc;""
10.6084/m9.figshare.c.6040098.v1;CULS;Czech University of Life Sciences Prague;https://ror.org/0415vcw02;Czech University of Life Sciences Prague;;;;czechuniversity of life sciences prague;culs;czechuniversity of life sciences prague;""
10.6084/m9.figshare.c.6040098.v1;CULS;Czech University of Life Sciences Prague;https://ror.org/0415vcw02;Czech University of Life Sciences Prague;;;;czechuniversity of life sciences prague;culs;czechuniversity of life sciences prague;""
10.6084/m9.figshare.c.6040098.v1;CULS;Czech University of Life Sciences Prague;https://ror.org/0415vcw02;Czech University of Life Sciences Prague;;;;czechuniversity of life sciences prague;culs;czechuniversity of life sciences prague;""
10.6084/m9.figshare.c.6050776.v1;MU;Masaryk University;https://ror.org/02j46qs45;Masaryk University;;;;masarykuniversity;mu;masarykuniversity;""
10.6084/m9.figshare.c.6050776.v1;MU;Masaryk University;https://ror.org/02j46qs45;Masaryk University;;;;masarykuniversity;mu;masarykuniversity;""
10.6084/m9.figshare.c.6050776.v1;MU;Masaryk University;https://ror.org/02j46qs45;Masaryk University;;;;masarykuniversity;mu;masarykuniversity;""
10.6084/m9.figshare.c.6050776.v1;MU;Masaryk University;https://ror.org/02j46qs45;Masaryk University;;;;masarykuniversity;mu;masarykuniversity;""
10.6084/m9.figshare.c.6050776.v1;University Hospital Brno;University Hospital Brno;https://ror.org/00qq1fp34;University Hospital Brno;;;;universityhospital brno;universityhospital brno;universityhospital brno;""
10.6084/m9.figshare.c.6050776.v1;University Hospital Brno;University Hospital Brno;https://ror.org/00qq1fp34;University Hospital Brno;;;;universityhospital brno;universityhospital brno;universityhospital brno;""
10.6084/m9.figshare.c.6050776.v1;University Hospital Brno;University Hospital Brno;https://ror.org/00qq1fp34;University Hospital Brno;;;;universityhospital brno;universityhospital brno;universityhospital brno;""
10.6084/m9.figshare.c.6060395.v2;UPA;University of Pardubice;https://ror.org/01chzd453;University of Pardubice;;;;universityof pardubice;upa;universityof pardubice;""
10.6084/m9.figshare.c.6060395.v2;UPA;University of Pardubice;https://ror.org/01chzd453;University of Pardubice;;;;universityof pardubice;upa;universityof pardubice;""
10.6084/m9.figshare.c.6068033.v1;Charles University;Charles University;https://ror.org/024d6js02;Charles University;;;;charlesuniversity;charlesuniversity;charlesuniversity;""
10.6084/m9.figshare.c.6068033.v1;Charles University;Charles University;https://ror.org/024d6js02;Charles University;;;;charlesuniversity;charlesuniversity;charlesuniversity;""
10.6084/m9.figshare.c.6068033.v1;Charles University;Charles University;https://ror.org/024d6js02;Charles University;;;;charlesuniversity;charlesuniversity;charlesuniversity;""
10.6084/m9.figshare.c.6068033.v1;Charles University;Charles University;https://ror.org/024d6js02;Charles University;;;;charlesuniversity;charlesuniversity;charlesuniversity;""
10.6084/m9.figshare.c.6068033.v1;CASRI;Sports Research Institute Of Czech Armed Forces;https://ror.org/03zg21k42;Sports Research Institute Of Czech Armed Forces;;;;sportsresearch institute of czech armed forces;casri;sportsresearch institute of czech armed forces;""
10.6084/m9.figshare.c.6068033.v1;CASRI;Sports Research Institute Of Czech Armed Forces;https://ror.org/03zg21k42;Sports Research Institute Of Czech Armed Forces;;;;sportsresearch institute of czech armed forces;casri;sportsresearch institute of czech armed forces;""
10.6084/m9.figshare.c.6068033.v1;CASRI;Sports Research Institute Of Czech Armed Forces;https://ror.org/03zg21k42;Sports Research Institute Of Czech Armed Forces;;;;sportsresearch institute of czech armed forces;casri;sportsresearch institute of czech armed forces;""
10.6084/m9.figshare.c.6070258.v3;JČU;University of South Bohemia in České Budějovice;https://ror.org/033n3pw66;University of South Bohemia in České Budějovice;;;;universityof south bohemia in ceske budejovice;jcu;universityof south bohemia in ceske budejovice;""
10.6084/m9.figshare.c.6072612.v1;MU;Masaryk University;https://ror.org/02j46qs45;Masaryk University;;;;masarykuniversity;mu;masarykuniversity;""
10.6084/m9.figshare.c.6089047.v1;CULS;Czech University of Life Sciences Prague;https://ror.org/0415vcw02;Czech University of Life Sciences Prague;;;;czechuniversity of life sciences prague;culs;czechuniversity of life sciences prague;""
10.6084/m9.figshare.c.6089047.v1;Mendel University Brno;Mendel University Brno;https://ror.org/058aeep47;Mendel University Brno;;;;mendeluniversity brno;mendeluniversity brno;mendeluniversity brno;""
10.6084/m9.figshare.c.6089047.v1;VFU;University of Veterinary and Pharmaceutical Sciences;https://ror.org/04rk6w354;University of Veterinary and Pharmaceutical Sciences;;;;universityof veterinary and pharmaceutical sciences;vfu;universityof veterinary and pharmaceutical sciences;""
10.6084/m9.figshare.c.6092071.v1;MU;Masaryk University;https://ror.org/02j46qs45;Masaryk University;;;;masarykuniversity;mu;masarykuniversity;""
10.6084/m9.figshare.c.6092071.v1;MU;Masaryk University;https://ror.org/02j46qs45;Masaryk University;;;;masarykuniversity;mu;masarykuniversity;""
10.6084/m9.figshare.c.6096199.v1;Palacký University, Olomouc;Palacký University, Olomouc;https://ror.org/04qxnmv42;Palacký University, Olomouc;;;;palackyuniversity, olomouc;palackyuniversity, olomouc;palackyuniversity, olomouc;""
10.6084/m9.figshare.c.6096199.v1;Palacký University, Olomouc;Palacký University, Olomouc;https://ror.org/04qxnmv42;Palacký University, Olomouc;;;;palackyuniversity, olomouc;palackyuniversity, olomouc;palackyuniversity, olomouc;""
10.6084/m9.figshare.c.6096199.v1;Technical University of Liberec;Technical University of Liberec;https://ror.org/02jtk7k02;Technical University of Liberec;;;;technicaluniversity of liberec;technicaluniversity of liberec;technicaluniversity of liberec;""
10.6084/m9.figshare.c.6103083.v1;MU;Masaryk University;https://ror.org/02j46qs45;Masaryk University;;;;masarykuniversity;mu;masarykuniversity;""
10.6084/m9.figshare.c.6103083.v1;MU;Masaryk University;https://ror.org/02j46qs45;Masaryk University;;;;masarykuniversity;mu;masarykuniversity;""
10.6084/m9.figshare.c.6103083.v1;MU;Masaryk University;https://ror.org/02j46qs45;Masaryk University;;;;masarykuniversity;mu;masarykuniversity;""
10.6084/m9.figshare.c.6103083.v1;MU;Masaryk University;https://ror.org/02j46qs45;Masaryk University;;;;masarykuniversity;mu;masarykuniversity;""
10.6084/m9.figshare.c.6103083.v1;MU;Masaryk University;https://ror.org/02j46qs45;Masaryk University;;;;masarykuniversity;mu;masarykuniversity;""
10.6084/m9.figshare.c.6103083.v1;MU;Masaryk University;https://ror.org/02j46qs45;Masaryk University;;;;masarykuniversity;mu;masarykuniversity;""
10.6084/m9.figshare.c.6103083.v1;MU;Masaryk University;https://ror.org/02j46qs45;Masaryk University;;;;masarykuniversity;mu;masarykuniversity;""
10.6084/m9.figshare.c.6103083.v1;University Hospital Brno;University Hospital Brno;https://ror.org/00qq1fp34;University Hospital Brno;;;;universityhospital brno;universityhospital brno;universityhospital brno;""
10.6084/m9.figshare.c.6103083.v1;University Hospital Brno;University Hospital Brno;https://ror.org/00qq1fp34;University Hospital Brno;;;;universityhospital brno;universityhospital brno;universityhospital brno;""
10.6084/m9.figshare.c.6103083.v1;University Hospital Brno;University Hospital Brno;https://ror.org/00qq1fp34;University Hospital Brno;;;;universityhospital brno;universityhospital brno;universityhospital brno;""
10.6084/m9.figshare.c.6103083.v1;University Hospital Brno;University Hospital Brno;https://ror.org/00qq1fp34;University Hospital Brno;;;;universityhospital brno;universityhospital brno;universityhospital brno;""
10.6084/m9.figshare.c.6103083.v1;University Hospital Brno;University Hospital Brno;https://ror.org/00qq1fp34;University Hospital Brno;;;;universityhospital brno;universityhospital brno;universityhospital brno;""
10.6084/m9.figshare.c.6103083.v1;University Hospital Brno;University Hospital Brno;https://ror.org/00qq1fp34;University Hospital Brno;;;;universityhospital brno;universityhospital brno;universityhospital brno;""
10.6084/m9.figshare.c.6125545.v1;Charles University;Charles University;https://ror.org/024d6js02;Charles University;;;;charlesuniversity;charlesuniversity;charlesuniversity;""
10.6084/m9.figshare.c.6125545.v1;Charles University;Charles University;https://ror.org/024d6js02;Charles University;;;;charlesuniversity;charlesuniversity;charlesuniversity;""
10.6084/m9.figshare.c.6129619.v1;Mendel University Brno;Mendel University Brno;https://ror.org/058aeep47;Mendel University Brno;;;;mendeluniversity brno;mendeluniversity brno;mendeluniversity brno;""
10.6084/m9.figshare.c.6131667.v2;AVCR;Czech Academy of Sciences;https://ror.org/053avzc18;Czech Academy of Sciences;;;;czechacademy of sciences;avcr;czechacademy of sciences;""
10.6084/m9.figshare.c.6131667.v2;AVCR;Czech Academy of Sciences;https://ror.org/053avzc18;Czech Academy of Sciences;;;;czechacademy of sciences;avcr;czechacademy of sciences;""
10.6084/m9.figshare.c.6131667.v2;AVCR;Czech Academy of Sciences;https://ror.org/053avzc18;Czech Academy of Sciences;;;;czechacademy of sciences;avcr;czechacademy of sciences;""
10.6084/m9.figshare.c.6131667.v2;AVCR;Czech Academy of Sciences;https://ror.org/053avzc18;Czech Academy of Sciences;;;;czechacademy of sciences;avcr;czechacademy of sciences;""
10.6084/m9.figshare.c.6131667.v2;AVCR;Czech Academy of Sciences;https://ror.org/053avzc18;Czech Academy of Sciences;;;;czechacademy of sciences;avcr;czechacademy of sciences;""
10.6084/m9.figshare.c.6131667.v2;AVCR;Czech Academy of Sciences;https://ror.org/053avzc18;Czech Academy of Sciences;;;;czechacademy of sciences;avcr;czechacademy of sciences;""
10.6084/m9.figshare.c.6131667.v2;AVCR;Czech Academy of Sciences;https://ror.org/053avzc18;Czech Academy of Sciences;;;;czechacademy of sciences;avcr;czechacademy of sciences;""
10.6084/m9.figshare.c.6131667.v2;AVCR;Czech Academy of Sciences;https://ror.org/053avzc18;Czech Academy of Sciences;;;;czechacademy of sciences;avcr;czechacademy of sciences;""
10.6084/m9.figshare.c.6131667.v2;AVCR;Czech Academy of Sciences;https://ror.org/053avzc18;Czech Academy of Sciences;;;;czechacademy of sciences;avcr;czechacademy of sciences;""
10.6084/m9.figshare.c.6131667.v2;AVCR;Czech Academy of Sciences;https://ror.org/053avzc18;Czech Academy of Sciences;;;;czechacademy of sciences;avcr;czechacademy of sciences;""
10.6084/m9.figshare.c.6131667.v2;AVCR;Czech Academy of Sciences;https://ror.org/053avzc18;Czech Academy of Sciences;;;;czechacademy of sciences;avcr;czechacademy of sciences;""
10.6084/m9.figshare.c.6131667.v2;AVCR;Czech Academy of Sciences;https://ror.org/053avzc18;Czech Academy of Sciences;;;;czechacademy of sciences;avcr;czechacademy of sciences;""
10.6084/m9.figshare.c.6131667.v2;AVCR;Czech Academy of Sciences;https://ror.org/053avzc18;Czech Academy of Sciences;;;;czechacademy of sciences;avcr;czechacademy of sciences;""
10.6084/m9.figshare.c.6131667.v2;AVCR;Czech Academy of Sciences;https://ror.org/053avzc18;Czech Academy of Sciences;;;;czechacademy of sciences;avcr;czechacademy of sciences;""
10.6084/m9.figshare.c.6131667.v2;AVCR;Czech Academy of Sciences;https://ror.org/053avzc18;Czech Academy of Sciences;;;;czechacademy of sciences;avcr;czechacademy of sciences;""
10.6084/m9.figshare.c.6131667.v2;MU;Masaryk University;https://ror.org/02j46qs45;Masaryk University;;;;masarykuniversity;mu;masarykuniversity;""
10.6084/m9.figshare.c.6131667.v2;MU;Masaryk University;https://ror.org/02j46qs45;Masaryk University;;;;masarykuniversity;mu;masarykuniversity;""
10.6084/m9.figshare.c.6131667.v2;MU;Masaryk University;https://ror.org/02j46qs45;Masaryk University;;;;masarykuniversity;mu;masarykuniversity;""
10.6084/m9.figshare.c.6131667.v2;MU;Masaryk University;https://ror.org/02j46qs45;Masaryk University;;;;masarykuniversity;mu;masarykuniversity;""
10.6084/m9.figshare.c.6131667.v2;MU;Masaryk University;https://ror.org/02j46qs45;Masaryk University;;;;masarykuniversity;mu;masarykuniversity;""
10.6084/m9.figshare.c.6131667.v2;MU;Masaryk University;https://ror.org/02j46qs45;Masaryk University;;;;masarykuniversity;mu;masarykuniversity;""
10.6084/m9.figshare.c.6131667.v2;MU;Masaryk University;https://ror.org/02j46qs45;Masaryk University;;;;masarykuniversity;mu;masarykuniversity;""
10.6084/m9.figshare.c.6133599.v1;Charles University;Charles University;https://ror.org/024d6js02;Charles University;;;;charlesuniversity;charlesuniversity;charlesuniversity;""
10.6084/m9.figshare.c.6133599.v1;Charles University;Charles University;https://ror.org/024d6js02;Charles University;;;;charlesuniversity;charlesuniversity;charlesuniversity;""
10.6084/m9.figshare.c.6133599.v1;Charles University;Charles University;https://ror.org/024d6js02;Charles University;;;;charlesuniversity;charlesuniversity;charlesuniversity;""
10.6084/m9.figshare.c.6133599.v1;Charles University;Charles University;https://ror.org/024d6js02;Charles University;;;;charlesuniversity;charlesuniversity;charlesuniversity;""
10.6084/m9.figshare.c.6133599.v1;Charles University;Charles University;https://ror.org/024d6js02;Charles University;;;;charlesuniversity;charlesuniversity;charlesuniversity;""
10.6084/m9.figshare.c.6133599.v1;Charles University;Charles University;https://ror.org/024d6js02;Charles University;;;;charlesuniversity;charlesuniversity;charlesuniversity;""
10.6084/m9.figshare.c.6135277.v1;Charles University;Charles University;https://ror.org/024d6js02;Charles University;;;;charlesuniversity;charlesuniversity;charlesuniversity;""
10.6084/m9.figshare.c.6135315.v1;AVCR;Czech Academy of Sciences;https://ror.org/053avzc18;Czech Academy of Sciences;;;;czechacademy of sciences;avcr;czechacademy of sciences;""
10.6084/m9.figshare.c.6135315.v1;AVCR;Czech Academy of Sciences;https://ror.org/053avzc18;Czech Academy of Sciences;;;;czechacademy of sciences;avcr;czechacademy of sciences;""
10.6084/m9.figshare.c.6135315.v1;AVCR;Czech Academy of Sciences;https://ror.org/053avzc18;Czech Academy of Sciences;;;;czechacademy of sciences;avcr;czechacademy of sciences;""
10.6084/m9.figshare.c.6135315.v1;AVCR;Czech Academy of Sciences;https://ror.org/053avzc18;Czech Academy of Sciences;;;;czechacademy of sciences;avcr;czechacademy of sciences;""
10.6084/m9.figshare.c.6140440.v1;VUT;Brno University of Technology;https://ror.org/03613d656;Brno University of Technology;;;;brnouniversity of technology;vut;brnouniversity of technology;""
10.6084/m9.figshare.c.6140440.v1;VUT;Brno University of Technology;https://ror.org/03613d656;Brno University of Technology;;;;brnouniversity of technology;vut;brnouniversity of technology;""
10.6084/m9.figshare.c.6140440.v1;VUT;Brno University of Technology;https://ror.org/03613d656;Brno University of Technology;;;;brnouniversity of technology;vut;brnouniversity of technology;""
10.6084/m9.figshare.c.6140440.v1;VUT;Brno University of Technology;https://ror.org/03613d656;Brno University of Technology;;;;brnouniversity of technology;vut;brnouniversity of technology;""
10.6084/m9.figshare.c.6140440.v1;Charles University;Charles University;https://ror.org/024d6js02;Charles University;;;;charlesuniversity;charlesuniversity;charlesuniversity;""
10.6084/m9.figshare.c.6140440.v1;Mendel University Brno;Mendel University Brno;https://ror.org/058aeep47;Mendel University Brno;;;;mendeluniversity brno;mendeluniversity brno;mendeluniversity brno;""
10.6084/m9.figshare.c.6140440.v1;Mendel University Brno;Mendel University Brno;https://ror.org/058aeep47;Mendel University Brno;;;;mendeluniversity brno;mendeluniversity brno;mendeluniversity brno;""
10.6084/m9.figshare.c.6140440.v1;Mendel University Brno;Mendel University Brno;https://ror.org/058aeep47;Mendel University Brno;;;;mendeluniversity brno;mendeluniversity brno;mendeluniversity brno;""
10.6084/m9.figshare.c.6140440.v1;Mendel University Brno;Mendel University Brno;https://ror.org/058aeep47;Mendel University Brno;;;;mendeluniversity brno;mendeluniversity brno;mendeluniversity brno;""
10.6084/m9.figshare.c.6140440.v1;Mendel University Brno;Mendel University Brno;https://ror.org/058aeep47;Mendel University Brno;;;;mendeluniversity brno;mendeluniversity brno;mendeluniversity brno;""
10.6084/m9.figshare.c.6140440.v1;Mendel University Brno;Mendel University Brno;https://ror.org/058aeep47;Mendel University Brno;;;;mendeluniversity brno;mendeluniversity brno;mendeluniversity brno;""
10.6084/m9.figshare.c.6140440.v1;Mendel University Brno;Mendel University Brno;https://ror.org/058aeep47;Mendel University Brno;;;;mendeluniversity brno;mendeluniversity brno;mendeluniversity brno;""
10.6084/m9.figshare.c.6140440.v1;Mendel University Brno;Mendel University Brno;https://ror.org/058aeep47;Mendel University Brno;;;;mendeluniversity brno;mendeluniversity brno;mendeluniversity brno;""
10.6084/m9.figshare.c.6140440.v1;Mendel University Brno;Mendel University Brno;https://ror.org/058aeep47;Mendel University Brno;;;;mendeluniversity brno;mendeluniversity brno;mendeluniversity brno;""
